,t,ts
0,1806-01-31,1.0488688
1,1806-02-28,0.58632386
2,1806-03-31,-0.6640662
3,1806-04-30,-0.69646573
4,1806-05-31,0.003250029
5,1806-06-30,-1.0484283
6,1806-07-31,-0.073860236
7,1806-08-31,0.14473644
8,1806-09-30,0.9058205
9,1806-10-31,-0.25411138
10,1806-11-30,0.7725228
11,1806-12-31,1.7989377
12,1807-01-31,0.5355996
13,1807-02-28,0.5695889
14,1807-03-31,-0.7099514
15,1807-04-30,-0.1530696
16,1807-05-31,-0.1231039
17,1807-06-30,-0.513729
18,1807-07-31,0.7902646
19,1807-08-31,1.5469246
20,1807-09-30,-0.16080621
21,1807-10-31,-0.3494627
22,1807-11-30,0.2172883
23,1807-12-31,0.11935595
24,1808-01-31,0.30955487
25,1808-02-29,-1.0061576
26,1808-03-31,-3.006595
27,1808-04-30,-0.8962684
28,1808-05-31,-0.30569354
29,1808-06-30,0.041308317
30,1808-07-31,0.7325961
31,1808-08-31,0.13080741
32,1808-09-30,0.24281807
33,1808-10-31,-0.77782214
34,1808-11-30,-0.4291539
35,1808-12-31,-1.4168569
36,1809-01-31,0.35076088
37,1809-02-28,2.481288
38,1809-03-31,0.45533395
39,1809-04-30,-0.0035416975
40,1809-05-31,0.1582978
41,1809-06-30,-0.7219621
42,1809-07-31,0.08407084
43,1809-08-31,0.5773778
44,1809-09-30,0.6063035
45,1809-10-31,-0.6017075
46,1809-11-30,-0.8188433
47,1809-12-31,1.4596094
48,1810-01-31,0.61398053
49,1810-02-28,1.5080876
50,1810-03-31,0.33580205
51,1810-04-30,-0.87186974
52,1810-05-31,-0.8341809
53,1810-06-30,-0.94253904
54,1810-07-31,0.20979007
55,1810-08-31,0.19727504
56,1810-09-30,0.49099293
57,1810-10-31,-0.42206028
58,1810-11-30,-0.24931605
59,1810-12-31,0.26289183
60,1811-01-31,0.87971884
61,1811-02-28,1.8114421
62,1811-03-31,1.3074125
63,1811-04-30,-1.0979075
64,1811-05-31,-0.6008205
65,1811-06-30,-0.49079823
66,1811-07-31,0.113395564
67,1811-08-31,-0.06695875
68,1811-09-30,-0.6366278
69,1811-10-31,-0.2042564
70,1811-11-30,-0.647328
71,1811-12-31,0.77730566
72,1812-01-31,0.9251154
73,1812-02-29,1.3786548
74,1812-03-31,-0.95022684
75,1812-04-30,-0.8859788
76,1812-05-31,0.19131428
