,t,ts
0,1806-01-31,-0.16056809
1,1806-02-28,-0.62895215
2,1806-03-31,-1.9654775
3,1806-04-30,-1.677449
4,1806-05-31,-1.0396737
5,1806-06-30,-1.4525291
6,1806-07-31,-0.5358476
7,1806-08-31,-0.40377313
8,1806-09-30,0.21313533
9,1806-10-31,-1.2170527
10,1806-11-30,0.17637327
11,1806-12-31,0.3236836
12,1807-01-31,-0.35752043
13,1807-02-28,-0.48921087
14,1807-03-31,-1.7184243
15,1807-04-30,-1.5311809
16,1807-05-31,-0.9446966
17,1807-06-30,-1.2300785
18,1807-07-31,0.19618385
19,1807-08-31,1.024918
20,1807-09-30,-0.814883
21,1807-10-31,-1.4436152
22,1807-11-30,-1.1261643
23,1807-12-31,-1.1783965
24,1808-01-31,-0.52505594
25,1808-02-29,-2.2528787
26,1808-03-31,-4.1538906
27,1808-04-30,-2.14302
28,1808-05-31,-0.9240274
29,1808-06-30,-0.6271282
30,1808-07-31,0.14187944
31,1808-08-31,-0.45319757
32,1808-09-30,-0.53167343
33,1808-10-31,-1.7537304
34,1808-11-30,-1.5782053
35,1808-12-31,-2.6028178
36,1809-01-31,-0.8082018
37,1809-02-28,1.5072429
38,1809-03-31,-0.55293465
39,1809-04-30,-1.0744388
40,1809-05-31,-0.6741657
41,1809-06-30,-1.2238171
42,1809-07-31,-0.45851654
43,1809-08-31,0.070149675
44,1809-09-30,-0.17617002
45,1809-10-31,-1.422473
46,1809-11-30,-2.1186798
47,1809-12-31,0.5142397
48,1810-01-31,-0.16255505
49,1810-02-28,0.37105098
50,1810-03-31,-0.67957014
51,1810-04-30,-1.7777978
52,1810-05-31,-1.8657807
53,1810-06-30,-1.3881743
54,1810-07-31,-0.2178103
55,1810-08-31,-0.3022061
56,1810-09-30,-0.106462866
57,1810-10-31,-1.5008092
58,1810-11-30,-1.7204224
59,1810-12-31,-0.65218395
60,1811-01-31,-0.068191335
61,1811-02-28,0.60372543
62,1811-03-31,0.04213887
63,1811-04-30,-2.1643155
64,1811-05-31,-1.6463358
65,1811-06-30,-1.0561259
66,1811-07-31,-0.5336599
67,1811-08-31,-0.6566492
68,1811-09-30,-1.5734843
69,1811-10-31,-1.0060691
70,1811-11-30,-1.7410526
