,t,ts
0,1806-01-31,-1.4086609
1,1806-02-28,-2.769287
2,1806-03-31,-4.6599426
3,1806-04-30,-3.6749878
4,1806-05-31,-1.393219
5,1806-06-30,-2.4873047
6,1806-07-31,-1.0780945
7,1806-08-31,-0.8437805
8,1806-09-30,0.11160278
9,1806-10-31,-1.5193481
10,1806-11-30,-0.08831787
11,1806-12-31,-0.42471313
12,1807-01-31,-0.9136963
13,1807-02-28,-2.184021
14,1807-03-31,-3.8615723
15,1807-04-30,-3.110138
16,1807-05-31,-1.4265442
17,1807-06-30,-1.5005188
18,1807-07-31,0.733551
19,1807-08-31,1.916626
20,1807-09-30,-1.3017578
21,1807-10-31,-2.0452576
22,1807-11-30,-2.1135254
23,1807-12-31,-1.6937866
24,1808-01-31,-1.2504883
25,1808-02-29,-6.769043
26,1808-03-31,-8.617615
27,1808-04-30,-5.1244507
28,1808-05-31,-1.7611389
29,1808-06-30,-0.40356445
30,1808-07-31,0.52612305
31,1808-08-31,-0.5518799
32,1808-09-30,-0.85128784
33,1808-10-31,-2.493988
34,1808-11-30,-1.6806641
35,1808-12-31,-3.5526428
36,1809-01-31,-1.916626
37,1809-02-28,0.89172363
38,1809-03-31,-1.0332947
39,1809-04-30,-2.4815674
40,1809-05-31,-0.84262085
41,1809-06-30,-1.9356384
42,1809-07-31,-0.61813354
43,1809-08-31,0.12994385
44,1809-09-30,-0.50283813
45,1809-10-31,-1.8031616
46,1809-11-30,-2.6169739
47,1809-12-31,0.098602295
48,1810-01-31,-0.31082153
49,1810-02-28,-0.84155273
50,1810-03-31,-3.2012024
51,1810-04-30,-4.0906067
52,1810-05-31,-2.715149
53,1810-06-30,-2.1338806
54,1810-07-31,-0.13241577
55,1810-08-31,-0.41696167
56,1810-09-30,-0.3621521
57,1810-10-31,-1.7032471
58,1810-11-30,-2.4830017
59,1810-12-31,-1.5821838
60,1811-01-31,-0.5402832
61,1811-02-28,-1.2015686
62,1811-03-31,-1.0155945
63,1811-04-30,-4.5811768
64,1811-05-31,-3.3144531
65,1811-06-30,-1.6592407
66,1811-07-31,-1.0851135
67,1811-08-31,-1.2896729
68,1811-09-30,-2.188568
69,1811-10-31,-1.7383118
70,1811-11-30,-2.6977234
71,1811-12-31,-1.0001221
72,1812-01-31,-0.7913208
73,1812-02-29,-0.5317688
74,1812-03-31,-5.212372
75,1812-04-30,-4.365143
76,1812-05-31,-0.6191101
77,1812-06-30,-0.58654785
78,1812-07-31,-1.378418
79,1812-08-31,-0.481781
80,1812-09-30,-1.6997375
81,1812-10-31,-1.7519531
82,1812-11-30,-2.8025513
83,1812-12-31,-1.8083191
84,1813-01-31,-1.2675781
85,1813-02-28,-0.9949646
86,1813-03-31,-3.9828796
87,1813-04-30,-2.8824463
88,1813-05-31,-3.0662231
89,1813-06-30,-0.94158936
90,1813-07-31,1.2432251
91,1813-08-31,-0.80615234
92,1813-09-30,-0.5459595
93,1813-10-31,-3.2462158
94,1813-11-30,-1.3743591
95,1813-12-31,-1.8716125
96,1814-01-31,-3.5082397
97,1814-02-28,-2.649994
98,1814-03-31,-4.6973267
99,1814-04-30,-0.18655396
100,1814-05-31,-1.6600647
101,1814-06-30,-1.0575562
102,1814-07-31,0.10848999
103,1814-08-31,-0.2156372
104,1814-09-30,-0.11383057
105,1814-10-31,-1.9738464
106,1814-11-30,-1.6026001
107,1814-12-31,-1.6460571
108,1815-01-31,-1.4572754
109,1815-02-28,0.3642273
110,1815-03-31,-0.28829956
111,1815-04-30,-1.9136658
112,1815-05-31,-3.0424194
113,1815-06-30,-1.1523132
114,1815-07-31,-1.2488098
115,1815-08-31,-0.43048096
116,1815-09-30,-1.1055603
117,1815-10-31,-0.6929016
118,1815-11-30,-2.3252869
119,1815-12-31,-1.5041809
120,1816-01-31,-0.80029297
121,1816-02-29,-5.6677246
122,1816-03-31,-6.011688
123,1816-04-30,-5.896515
124,1816-05-31,-3.8151855
125,1816-06-30,-1.9196167
126,1816-07-31,0.09631348
127,1816-08-31,-2.611023
128,1816-09-30,-1.6245117
129,1816-10-31,-2.4058533
130,1816-11-30,-2.4345093
131,1816-12-31,-0.3263855
132,1817-01-31,2.708435
133,1817-02-28,0.837677
134,1817-03-31,-4.775116
135,1817-04-30,-4.960327
136,1817-05-31,-2.7035828
137,1817-06-30,-0.23880005
138,1817-07-31,-0.39639282
139,1817-08-31,-1.066864
140,1817-09-30,0.6130676
141,1817-10-31,-1.8774719
142,1817-11-30,-0.42816162
143,1817-12-31,-2.77063
144,1818-01-31,0.15402222
145,1818-02-28,-1.5557556
146,1818-03-31,-4.9656677
147,1818-04-30,-5.635132
148,1818-05-31,-2.5674133
149,1818-06-30,-1.5480347
150,1818-07-31,0.975647
151,1818-08-31,-0.44766235
152,1818-09-30,-0.22338867
153,1818-10-31,0.21411133
154,1818-11-30,-1.0585938
155,1818-12-31,-0.28848267
156,1819-01-31,-0.046417236
157,1819-02-28,-4.685669
158,1819-03-31,-6.619049
159,1819-04-30,-5.82489
160,1819-05-31,-3.0723267
161,1819-06-30,-0.4078369
162,1819-07-31,-0.42471313
163,1819-08-31,0.013549805
164,1819-09-30,-0.59439087
165,1819-10-31,-1.9868164
166,1819-11-30,-3.3502808
167,1819-12-31,-2.2012634
168,1820-01-31,-1.4326477
169,1820-02-29,-0.29769897
170,1820-03-31,-4.7052307
171,1820-04-30,-2.5973816
172,1820-05-31,-1.4359436
173,1820-06-30,-1.553833
174,1820-07-31,-0.93466187
175,1820-08-31,-0.9395447
176,1820-09-30,-1.5370178
177,1820-10-31,-1.5567322
178,1820-11-30,-2.7757263
179,1820-12-31,-1.9775391
180,1821-01-31,-0.43041992
181,1821-02-28,-1.4594727
182,1821-03-31,-5.1833496
183,1821-04-30,-4.1615295
184,1821-05-31,-2.587738
185,1821-06-30,-2.7088623
186,1821-07-31,-1.7080383
187,1821-08-31,-1.3291626
188,1821-09-30,-1.0361023
189,1821-10-31,-1.3746643
190,1821-11-30,-1.632782
191,1821-12-31,-1.3512878
192,1822-01-31,-2.277954
193,1822-02-28,1.0238647
194,1822-03-31,-1.3026428
195,1822-04-30,-2.6362915
196,1822-05-31,-1.8711548
197,1822-06-30,-2.2997437
198,1822-07-31,-0.27005005
199,1822-08-31,-0.28024292
200,1822-09-30,-1.5375671
201,1822-10-31,-2.7243958
202,1822-11-30,-1.2583923
203,1822-12-31,-0.3577881
204,1823-01-31,-1.9786072
205,1823-02-28,-3.5874023
206,1823-03-31,-4.8027954
207,1823-04-30,-3.9581604
208,1823-05-31,-2.0968628
209,1823-06-30,-1.0623779
210,1823-07-31,-0.37399292
211,1823-08-31,-0.20599365
212,1823-09-30,-0.97076416
213,1823-10-31,-0.88360596
214,1823-11-30,-1.7620544
215,1823-12-31,-1.5099792
216,1824-01-31,-2.3850708
217,1824-02-29,-5.5006714
218,1824-03-31,-6.6752014
219,1824-04-30,-5.4824524
220,1824-05-31,-2.1783447
221,1824-06-30,-0.58987427
222,1824-07-31,-0.6137085
223,1824-08-31,-0.62161255
224,1824-09-30,0.020263672
225,1824-10-31,-3.3224182
226,1824-11-30,-1.9253235
227,1824-12-31,-0.82751465
228,1825-01-31,-0.8096924
229,1825-02-28,-0.3757019
230,1825-03-31,-3.0009155
231,1825-04-30,-3.4654236
232,1825-05-31,-2.2989807
233,1825-06-30,-1.806427
234,1825-07-31,-0.23815918
235,1825-08-31,-0.5560913
236,1825-09-30,-1.0006104
237,1825-10-31,-0.9628296
238,1825-11-30,-1.5929871
239,1825-12-31,-1.9119873
240,1826-01-31,-2.2514954
241,1826-02-28,1.545044
242,1826-03-31,-2.1246948
243,1826-04-30,-3.25943
244,1826-05-31,-2.3945007
245,1826-06-30,0.10467529
246,1826-07-31,1.2516785
247,1826-08-31,0.046905518
248,1826-09-30,-0.8532715
249,1826-10-31,-1.203186
250,1826-11-30,-2.5203857
251,1826-12-31,-1.8652954
252,1827-01-31,-2.6083374
253,1827-02-28,-4.874542
254,1827-03-31,-2.1393738
255,1827-04-30,-2.88031
256,1827-05-31,-1.0779419
257,1827-06-30,-0.27978516
258,1827-07-31,-0.46533203
259,1827-08-31,-0.5793152
260,1827-09-30,-0.14581299
261,1827-10-31,-1.2678223
262,1827-11-30,-2.53833
263,1827-12-31,-0.027496338
264,1828-01-31,-1.1843872
265,1828-02-29,-4.7392273
266,1828-03-31,-4.8424377
267,1828-04-30,-3.8832397
268,1828-05-31,-1.8285828
269,1828-06-30,-0.12197876
270,1828-07-31,0.30117798
271,1828-08-31,-0.6767273
272,1828-09-30,-0.23477173
273,1828-10-31,-1.8769226
274,1828-11-30,-1.6046448
275,1828-12-31,-0.97772217
276,1829-01-31,-4.3022156
277,1829-02-28,-5.160919
278,1829-03-31,-5.941559
279,1829-04-30,-4.3226013
280,1829-05-31,-2.0165405
281,1829-06-30,-0.49621582
282,1829-07-31,-0.37301636
283,1829-08-31,-1.0196533
284,1829-09-30,-0.887146
285,1829-10-31,-2.550537
286,1829-11-30,-3.5308838
287,1829-12-31,-3.6150208
288,1830-01-31,-3.6036682
289,1830-02-28,-3.8371582
290,1830-03-31,-2.866211
291,1830-04-30,-3.356659
292,1830-05-31,-3.0127258
293,1830-06-30,-1.0571594
294,1830-07-31,0.12664795
295,1830-08-31,-0.52838135
296,1830-09-30,-1.2506104
297,1830-10-31,-1.5748596
298,1830-11-30,-0.80270386
299,1830-12-31,-4.1725464
300,1831-01-31,-2.9929504
301,1831-02-28,-1.8792725
302,1831-03-31,-6.331421
303,1831-04-30,-4.668396
304,1831-05-31,-2.9529724
305,1831-06-30,-0.6525879
306,1831-07-31,0.7441101
307,1831-08-31,-0.049835205
308,1831-09-30,-0.9674072
309,1831-10-31,0.08099365
310,1831-11-30,-2.0228577
311,1831-12-31,-1.6940918
312,1832-01-31,-1.6408997
313,1832-02-29,-4.624756
314,1832-03-31,-4.113495
315,1832-04-30,-3.8673706
316,1832-05-31,-4.218872
317,1832-06-30,-0.2305603
318,1832-07-31,-1.9041748
319,1832-08-31,-0.63150024
320,1832-09-30,-1.431488
321,1832-10-31,-2.6777954
322,1832-11-30,-4.4687805
323,1832-12-31,-4.118286
324,1833-01-31,1.0550232
325,1833-02-28,-8.108063
326,1833-03-31,-8.885498
327,1833-04-30,-5.864105
328,1833-05-31,-2.2061768
329,1833-06-30,-1.2836609
330,1833-07-31,-1.0627441
331,1833-08-31,-3.3650208
332,1833-09-30,-0.6213684
333,1833-10-31,-0.8347168
334,1833-11-30,0.02432251
335,1833-12-31,-0.7878723
336,1834-01-31,-3.8119507
337,1834-02-28,-6.3671265
338,1834-03-31,-4.1369934
339,1834-04-30,-1.6799622
340,1834-05-31,-1.4902344
341,1834-06-30,-1.1488647
342,1834-07-31,1.6224365
343,1834-08-31,0.78396606
344,1834-09-30,0.3940735
345,1834-10-31,-0.4940796
346,1834-11-30,-0.79260254
347,1834-12-31,0.29553223
348,1835-01-31,2.8453064
349,1835-02-28,-1.960083
350,1835-03-31,-5.684326
351,1835-04-30,-4.450775
352,1835-05-31,-2.5527344
353,1835-06-30,-0.3053589
354,1835-07-31,0.84051514
355,1835-08-31,-2.2755432
356,1835-09-30,-1.0653076
357,1835-10-31,-1.9949341
358,1835-11-30,-2.8078613
359,1835-12-31,-1.8823853
360,1836-01-31,-0.72442627
361,1836-02-29,-4.357483
362,1836-03-31,-3.707306
363,1836-04-30,-3.4049988
364,1836-05-31,-3.768219
365,1836-06-30,-2.016388
366,1836-07-31,-1.792633
367,1836-08-31,-2.1436462
368,1836-09-30,-1.8420715
369,1836-10-31,-1.2422485
370,1836-11-30,-3.4067383
371,1836-12-31,-2.208496
372,1837-01-31,-2.4659424
373,1837-02-28,-1.6488342
374,1837-03-31,-8.031586
375,1837-04-30,-8.00296
376,1837-05-31,-5.2154236
377,1837-06-30,-2.2792969
378,1837-07-31,-0.94628906
379,1837-08-31,-0.084106445
380,1837-09-30,-0.723114
381,1837-10-31,-0.27404785
382,1837-11-30,-0.20806885
383,1837-12-31,-1.9067993
384,1838-01-31,-3.4006653
385,1838-02-28,-2.9164734
386,1838-03-31,-5.140869
387,1838-04-30,-5.181488
388,1838-05-31,-4.134674
389,1838-06-30,-2.3661804
390,1838-07-31,-0.8865967
391,1838-08-31,-1.3756409
392,1838-09-30,0.05822754
393,1838-10-31,-2.8606873
394,1838-11-30,-1.6262207
395,1838-12-31,-1.2668762
396,1839-01-31,-1.5545044
397,1839-02-28,-2.4287415
398,1839-03-31,-8.8229065
399,1839-04-30,-6.529846
400,1839-05-31,-3.501587
401,1839-06-30,-1.8815308
402,1839-07-31,1.151825
403,1839-08-31,-0.3580017
404,1839-09-30,-0.12701416
405,1839-10-31,0.73217773
406,1839-11-30,-0.40341187
407,1839-12-31,-1.6279602
408,1840-01-31,-0.2956543
409,1840-02-29,-1.6275635
410,1840-03-31,-5.5567017
411,1840-04-30,-3.0874329
412,1840-05-31,-3.7387695
413,1840-06-30,-2.1285095
414,1840-07-31,-1.7542114
415,1840-08-31,-0.8782959
416,1840-09-30,-0.8300171
417,1840-10-31,-2.6567078
418,1840-11-30,-1.8506775
419,1840-12-31,-2.9033508
420,1841-01-31,-1.3294983
421,1841-02-28,-0.8234863
422,1841-03-31,-0.76867676
423,1841-04-30,-1.6632996
424,1841-05-31,-0.8512268
425,1841-06-30,-1.6238708
426,1841-07-31,-1.6523743
427,1841-08-31,-0.7232361
428,1841-09-30,-0.47772217
429,1841-10-31,-2.4778442
430,1841-11-30,-3.4212952
431,1841-12-31,0.02432251
432,1842-01-31,-3.4343262
433,1842-02-28,-0.23468018
434,1842-03-31,-4.1564636
435,1842-04-30,-6.177887
436,1842-05-31,-1.6613159
437,1842-06-30,-2.1022644
438,1842-07-31,-1.1159363
439,1842-08-31,1.0381775
440,1842-09-30,-1.7539062
441,1842-10-31,-3.2080994
442,1842-11-30,-2.9589233
443,1842-12-31,0.76342773
444,1843-01-31,-0.10467529
445,1843-02-28,-5.5961304
446,1843-03-31,-6.6397095
447,1843-04-30,-6.582428
448,1843-05-31,-3.5063782
449,1843-06-30,-0.70062256
450,1843-07-31,0.053863525
451,1843-08-31,1.3662109
452,1843-09-30,-0.30303955
453,1843-10-31,-1.6603394
454,1843-11-30,-1.1290894
455,1843-12-31,-0.844574
456,1844-01-31,-3.3377075
457,1844-02-29,-7.913574
458,1844-03-31,-7.9811707
459,1844-04-30,-4.597992
460,1844-05-31,-3.1407776
461,1844-06-30,-1.8051758
462,1844-07-31,-0.4446411
463,1844-08-31,-0.35598755
464,1844-09-30,-0.7408447
465,1844-10-31,-1.5155334
466,1844-11-30,-3.1442566
467,1844-12-31,-2.8330994
468,1845-01-31,-0.6589966
469,1845-02-28,-7.077881
470,1845-03-31,-7.4487
471,1845-04-30,-5.149414
472,1845-05-31,-3.5689392
473,1845-06-30,-0.60632324
474,1845-07-31,0.35934448
475,1845-08-31,0.19772339
476,1845-09-30,-0.10946655
477,1845-10-31,-2.2015991
478,1845-11-30,0.6018677
479,1845-12-31,-0.19390869
480,1846-01-31,-2.764618
481,1846-02-28,-4.1578064
482,1846-03-31,-1.2415466
483,1846-04-30,-3.5997314
484,1846-05-31,-2.9313965
485,1846-06-30,-0.30163574
486,1846-07-31,0.664978
487,1846-08-31,1.7697754
488,1846-09-30,-0.69039917
489,1846-10-31,0.51571655
490,1846-11-30,-0.5096741
491,1846-12-31,-2.74057
492,1847-01-31,0.11026001
493,1847-02-28,-2.1391602
494,1847-03-31,-2.9559631
495,1847-04-30,-4.6749573
496,1847-05-31,-2.7243652
497,1847-06-30,-0.11361694
498,1847-07-31,0.45257568
499,1847-08-31,1.3510132
500,1847-09-30,-0.3493042
501,1847-10-31,-2.1519775
502,1847-11-30,1.22052
503,1847-12-31,-0.7324219
504,1848-01-31,-4.767334
505,1848-02-29,-1.5610352
506,1848-03-31,-2.4634705
507,1848-04-30,-3.9617004
508,1848-05-31,-3.7705994
509,1848-06-30,-1.9819031
510,1848-07-31,-2.0213013
511,1848-08-31,-1.834198
512,1848-09-30,-1.1445007
513,1848-10-31,-3.1082153
514,1848-11-30,-2.8284607
515,1848-12-31,-1.1773682
516,1849-01-31,-2.019104
517,1849-02-28,-0.00869751
518,1849-03-31,-4.8447876
519,1849-04-30,-5.215027
520,1849-05-31,-3.3120117
521,1849-06-30,-2.661438
522,1849-07-31,-0.74746704
523,1849-08-31,-0.96939087
524,1849-09-30,-1.0124207
525,1849-10-31,-2.8815918
526,1849-11-30,-1.1173401
527,1849-12-31,-3.453949
528,1850-01-31,-4.7817383
529,1850-02-28,1.0567017
530,1850-03-31,-3.5098877
531,1850-04-30,-2.8657227
532,1850-05-31,-1.8222656
533,1850-06-30,-0.6540222
534,1850-07-31,-0.11941528
535,1850-08-31,-1.23172
536,1850-09-30,-1.8496094
537,1850-10-31,-3.2117004
538,1850-11-30,-1.9232788
539,1850-12-31,1.0775452
540,1851-01-31,1.3457031
541,1851-02-28,-0.3470459
542,1851-03-31,-5.364441
543,1851-04-30,-3.8032227
544,1851-05-31,-1.9916382
545,1851-06-30,-2.2673035
546,1851-07-31,-1.1985779
547,1851-08-31,-1.2706909
548,1851-09-30,-0.706604
549,1851-10-31,-0.51068115
550,1851-11-30,-2.428711
551,1851-12-31,-0.19155884
552,1852-01-31,1.5570679
553,1852-02-29,-2.467041
554,1852-03-31,-6.2731934
555,1852-04-30,-6.2319336
556,1852-05-31,0.014282227
557,1852-06-30,0.058166504
558,1852-07-31,0.73132324
559,1852-08-31,0.7117615
560,1852-09-30,-0.85250854
561,1852-10-31,-2.2458496
562,1852-11-30,-2.0999756
563,1852-12-31,0.86550903
564,1853-01-31,1.4849854
565,1853-02-28,-5.1008606
566,1853-03-31,-8.398468
567,1853-04-30,-4.9207764
568,1853-05-31,-1.0003662
569,1853-06-30,0.67993164
570,1853-07-31,-0.109558105
571,1853-08-31,-0.8730469
572,1853-09-30,-0.15142822
573,1853-10-31,-0.14978027
574,1853-11-30,0.26498413
575,1853-12-31,-1.3044128
576,1854-01-31,-1.1335144
577,1854-02-28,-1.0150146
578,1854-03-31,-1.4431152
579,1854-04-30,-1.3857422
580,1854-05-31,0.45526123
581,1854-06-30,-0.5796509
582,1854-07-31,0.5388794
583,1854-08-31,0.6237793
584,1854-09-30,-0.76345825
585,1854-10-31,-1.3917542
586,1854-11-30,-2.266388
587,1854-12-31,0.5423584
588,1855-01-31,-2.4165344
589,1855-02-28,-7.0873413
590,1855-03-31,-3.883789
591,1855-04-30,-1.873169
592,1855-05-31,-1.5501099
593,1855-06-30,-0.5933533
594,1855-07-31,1.4028625
595,1855-08-31,-0.79452515
596,1855-09-30,-1.0018005
597,1855-10-31,-0.19110107
598,1855-11-30,-0.43966675
599,1855-12-31,-3.534607
600,1856-01-31,1.3780212
601,1856-02-29,-1.8563843
602,1856-03-31,-3.1661072
603,1856-04-30,-0.5974121
604,1856-05-31,-2.3842163
605,1856-06-30,-0.86325073
606,1856-07-31,-0.99786377
607,1856-08-31,-1.5826721
608,1856-09-30,-0.7760925
609,1856-10-31,-0.73703
610,1856-11-30,-3.9861145
611,1856-12-31,-0.37594604
612,1857-01-31,0.14089966
613,1857-02-28,1.7206116
614,1857-03-31,-2.6731873
615,1857-04-30,-1.6582336
616,1857-05-31,-1.225708
617,1857-06-30,-1.343689
618,1857-07-31,-0.6850586
619,1857-08-31,0.749115
620,1857-09-30,-0.47207642
621,1857-10-31,-0.55252075
622,1857-11-30,-0.53692627
623,1857-12-31,2.94281
624,1858-01-31,1.6816711
625,1858-02-28,-3.0493164
626,1858-03-31,-2.8501587
627,1858-04-30,-2.9667053
628,1858-05-31,-1.8034973
629,1858-06-30,0.4072876
630,1858-07-31,0.6756897
631,1858-08-31,0.7760315
632,1858-09-30,1.6069641
633,1858-10-31,-0.79229736
634,1858-11-30,-2.7541504
635,1858-12-31,0.9894104
636,1859-01-31,2.592682
637,1859-02-28,2.1986694
638,1859-03-31,-0.89312744
639,1859-04-30,-2.0466003
640,1859-05-31,-0.92367554
641,1859-06-30,-0.036132812
642,1859-07-31,0.27023315
643,1859-08-31,0.603302
644,1859-09-30,0.7722168
645,1859-10-31,-1.9434204
646,1859-11-30,-1.071167
647,1859-12-31,-0.12765503
648,1860-01-31,1.4346008
649,1860-02-29,-2.6402893
650,1860-03-31,-2.3942566
651,1860-04-30,-2.024414
652,1860-05-31,-2.9855042
653,1860-06-30,0.24490356
654,1860-07-31,0.41513062
655,1860-08-31,-0.47232056
656,1860-09-30,-0.8811035
657,1860-10-31,-2.4273376
658,1860-11-30,-2.9525452
659,1860-12-31,-4.2490234
660,1861-01-31,-2.044098
661,1861-02-28,1.0430298
662,1861-03-31,0.71536255
663,1861-04-30,-3.5345764
664,1861-05-31,-3.6122131
665,1861-06-30,-0.60772705
666,1861-07-31,0.393219
667,1861-08-31,-0.9642334
668,1861-09-30,-1.388794
669,1861-10-31,-0.74432373
670,1861-11-30,-2.8666687
671,1861-12-31,0.06472778
672,1862-01-31,-1.244812
673,1862-02-28,-3.9693909
674,1862-03-31,-4.7167053
675,1862-04-30,-3.6123352
676,1862-05-31,-0.17819214
677,1862-06-30,-1.2279358
678,1862-07-31,-1.8753052
679,1862-08-31,-1.3617249
680,1862-09-30,-0.48916626
681,1862-10-31,-0.93411255
682,1862-11-30,-0.10473633
683,1862-12-31,-1.111145
684,1863-01-31,2.3232727
685,1863-02-28,2.3562622
686,1863-03-31,-1.0447693
687,1863-04-30,0.2897644
688,1863-05-31,-2.3454285
689,1863-06-30,-0.71984863
690,1863-07-31,-1.0819397
691,1863-08-31,-0.15652466
692,1863-09-30,0.62786865
693,1863-10-31,1.0851135
694,1863-11-30,0.578949
695,1863-12-31,0.5063782
696,1864-01-31,-0.9423218
697,1864-02-29,-1.4929504
698,1864-03-31,-2.4273376
699,1864-04-30,-2.9303284
700,1864-05-31,-4.149811
701,1864-06-30,-0.58288574
702,1864-07-31,-0.38101196
703,1864-08-31,-2.6168213
704,1864-09-30,-0.76156616
705,1864-10-31,-3.7702942
706,1864-11-30,-4.164978
707,1864-12-31,-1.0440369
708,1865-01-31,0.5977173
709,1865-02-28,-3.1929932
710,1865-03-31,-5.6045227
711,1865-04-30,-0.4104004
712,1865-05-31,-0.34362793
713,1865-06-30,-2.379547
714,1865-07-31,0.875885
715,1865-08-31,-0.9490967
716,1865-09-30,0.42233276
717,1865-10-31,-2.171112
718,1865-11-30,0.41204834
719,1865-12-31,1.4670105
720,1866-01-31,2.7384949
721,1866-02-28,-3.32135
722,1866-03-31,-8.146881
723,1866-04-30,-2.9657288
724,1866-05-31,-2.7366028
725,1866-06-30,1.1590576
726,1866-07-31,-0.3633728
727,1866-08-31,-0.65896606
728,1866-09-30,0.7027588
729,1866-10-31,-1.0810852
730,1866-11-30,-2.194458
731,1866-12-31,-0.20654297
732,1867-01-31,-2.3793945
733,1867-02-28,0.1980896
734,1867-03-31,-5.5970154
735,1867-04-30,-2.5584106
736,1867-05-31,-5.0299683
737,1867-06-30,-2.4950256
738,1867-07-31,-1.6264038
739,1867-08-31,-1.0439758
740,1867-09-30,-0.8402405
741,1867-10-31,-0.22427368
742,1867-11-30,-1.568512
743,1867-12-31,-3.3793335
744,1868-01-31,-0.30514526
745,1868-02-29,2.1750488
746,1868-03-31,0.2526245
747,1868-04-30,-1.4918213
748,1868-05-31,-0.20831299
749,1868-06-30,-0.23724365
750,1868-07-31,2.2346497
