,t,ts
0,1806-01-31,1.2901404
1,1806-02-28,1.1186655
2,1806-03-31,1.5856656
3,1806-04-30,0.93604714
4,1806-05-31,0.8687689
5,1806-06-30,0.47194695
6,1806-07-31,0.483637
7,1806-08-31,0.6326759
8,1806-09-30,0.6484491
9,1806-10-31,0.8596474
10,1806-11-30,1.1486586
11,1806-12-31,1.4522991
12,1807-01-31,0.9543199
13,1807-02-28,1.4754634
14,1807-03-31,1.2325194
15,1807-04-30,1.2935313
16,1807-05-31,0.873352
17,1807-06-30,0.5256565
18,1807-07-31,0.5687318
19,1807-08-31,0.61702365
20,1807-09-30,0.74628055
21,1807-10-31,0.9580801
22,1807-11-30,1.3186945
23,1807-12-31,1.080781
24,1808-01-31,1.0170444
25,1808-02-29,1.9356856
26,1808-03-31,1.2854581
27,1808-04-30,1.174775
28,1808-05-31,0.9104882
29,1808-06-30,0.59122133
30,1808-07-31,0.69596285
31,1808-08-31,0.5413459
32,1808-09-30,0.69273263
33,1808-10-31,0.94979286
34,1808-11-30,1.0248802
35,1808-12-31,1.077508
36,1809-01-31,1.0930351
37,1809-02-28,1.3443425
38,1809-03-31,1.1890408
39,1809-04-30,0.98656267
40,1809-05-31,0.7736105
41,1809-06-30,0.4500535
42,1809-07-31,0.5345281
43,1809-08-31,0.4655775
44,1809-09-30,0.9093866
45,1809-10-31,0.8153599
46,1809-11-30,0.9986478
47,1809-12-31,1.1630983
48,1810-01-31,1.1198206
49,1810-02-28,1.4388168
50,1810-03-31,1.5551925
51,1810-04-30,0.9884536
52,1810-05-31,0.8260397
53,1810-06-30,0.49112263
54,1810-07-31,0.43191886
55,1810-08-31,0.5058366
56,1810-09-30,0.7382576
57,1810-10-31,0.92278135
58,1810-11-30,1.2826791
59,1810-12-31,1.2585354
60,1811-01-31,0.97988147
61,1811-02-28,1.7925127
62,1811-03-31,1.3939024
63,1811-04-30,1.0364114
64,1811-05-31,1.1126969
65,1811-06-30,0.582032
66,1811-07-31,0.68505776
67,1811-08-31,0.71803826
68,1811-09-30,0.729236
69,1811-10-31,0.97778404
70,1811-11-30,1.0220846
71,1811-12-31,1.2727532
72,1812-01-31,0.87180805
73,1812-02-29,1.2330636
74,1812-03-31,1.3024575
75,1812-04-30,1.2442019
76,1812-05-31,0.79925
77,1812-06-30,0.510839
78,1812-07-31,0.4155271
79,1812-08-31,0.5690791
80,1812-09-30,0.6113216
81,1812-10-31,1.3003312
82,1812-11-30,1.1029145
83,1812-12-31,1.0541877
84,1813-01-31,1.0470096
85,1813-02-28,1.8393986
86,1813-03-31,1.3727453
87,1813-04-30,1.1836149
88,1813-05-31,0.9567485
89,1813-06-30,0.7225908
90,1813-07-31,0.61852586
91,1813-08-31,0.42536247
92,1813-09-30,0.788285
93,1813-10-31,1.197917
94,1813-11-30,1.0413115
95,1813-12-31,1.196391
96,1814-01-31,1.255302
97,1814-02-28,1.282965
98,1814-03-31,1.5408986
99,1814-04-30,1.101751
100,1814-05-31,0.6580892
101,1814-06-30,0.5522445
102,1814-07-31,0.45324662
103,1814-08-31,0.4689138
104,1814-09-30,0.63901085
105,1814-10-31,1.1445836
106,1814-11-30,1.2117589
107,1814-12-31,1.0504717
108,1815-01-31,0.80568814
109,1815-02-28,1.0752683
110,1815-03-31,1.1945833
111,1815-04-30,0.92508656
112,1815-05-31,0.6343933
113,1815-06-30,0.51556164
114,1815-07-31,0.4703899
115,1815-08-31,0.5170047
116,1815-09-30,0.6382226
117,1815-10-31,0.58695614
118,1815-11-30,0.9036233
119,1815-12-31,0.7095294
120,1816-01-31,1.1357148
121,1816-02-29,1.4336425
122,1816-03-31,1.4208146
123,1816-04-30,1.0317496
124,1816-05-31,0.88089585
125,1816-06-30,0.6591023
126,1816-07-31,0.4362778
127,1816-08-31,0.3952766
128,1816-09-30,0.6856253
129,1816-10-31,0.76279557
130,1816-11-30,0.96428585
131,1816-12-31,0.7550303
132,1817-01-31,0.74228925
133,1817-02-28,1.1983072
134,1817-03-31,1.5215344
135,1817-04-30,1.06305
136,1817-05-31,0.7670042
137,1817-06-30,0.4668144
138,1817-07-31,0.4242908
139,1817-08-31,0.46006557
140,1817-09-30,0.5016201
141,1817-10-31,0.60948217
142,1817-11-30,0.8148847
143,1817-12-31,1.0813844
144,1818-01-31,1.0360959
145,1818-02-28,1.9456406
146,1818-03-31,2.4951074
147,1818-04-30,1.240833
148,1818-05-31,0.7898609
149,1818-06-30,0.63353944
150,1818-07-31,0.52410203
151,1818-08-31,0.4905959
152,1818-09-30,0.58594006
153,1818-10-31,0.55708015
154,1818-11-30,1.0750359
155,1818-12-31,1.111067
156,1819-01-31,1.151563
157,1819-02-28,2.0379252
158,1819-03-31,1.6078978
159,1819-04-30,1.2691554
160,1819-05-31,0.9115038
161,1819-06-30,0.69298786
162,1819-07-31,0.50407594
163,1819-08-31,0.6278676
164,1819-09-30,0.78468657
165,1819-10-31,1.0045996
166,1819-11-30,1.3818247
167,1819-12-31,0.94832313
168,1820-01-31,1.0154269
169,1820-02-29,1.3815686
170,1820-03-31,1.4492701
171,1820-04-30,1.1849598
172,1820-05-31,0.8615241
173,1820-06-30,0.52743864
174,1820-07-31,0.525836
175,1820-08-31,0.45050594
176,1820-09-30,0.8217698
177,1820-10-31,1.0048078
178,1820-11-30,0.96878433
179,1820-12-31,0.9045129
180,1821-01-31,1.2818198
181,1821-02-28,1.4909219
182,1821-03-31,1.6947393
183,1821-04-30,1.338398
184,1821-05-31,0.742275
185,1821-06-30,0.5077139
186,1821-07-31,0.4860029
187,1821-08-31,0.53371626
188,1821-09-30,0.8988344
189,1821-10-31,1.0277809
190,1821-11-30,1.1306934
191,1821-12-31,1.1935998
192,1822-01-31,1.025594
193,1822-02-28,0.9992078
194,1822-03-31,1.2442782
195,1822-04-30,0.8608937
196,1822-05-31,0.7162302
197,1822-06-30,0.68118894
198,1822-07-31,0.6915156
199,1822-08-31,0.6174312
200,1822-09-30,0.80544126
201,1822-10-31,1.0053006
202,1822-11-30,1.2156157
203,1822-12-31,0.90425014
204,1823-01-31,0.96174777
205,1823-02-28,2.1785116
206,1823-03-31,1.6166388
207,1823-04-30,1.2383031
208,1823-05-31,0.87762845
209,1823-06-30,0.5941772
210,1823-07-31,0.46060795
211,1823-08-31,0.57728356
212,1823-09-30,0.6529637
213,1823-10-31,0.9510067
214,1823-11-30,1.0651416
215,1823-12-31,1.1555052
216,1824-01-31,1.2896776
217,1824-02-29,1.728895
218,1824-03-31,1.4301193
219,1824-04-30,1.0451827
220,1824-05-31,0.7146742
221,1824-06-30,0.58729774
222,1824-07-31,0.4172485
223,1824-08-31,0.52592516
224,1824-09-30,0.7624519
225,1824-10-31,1.0922259
226,1824-11-30,1.0316151
227,1824-12-31,1.0026385
228,1825-01-31,0.67981386
229,1825-02-28,1.1858394
230,1825-03-31,1.1418148
231,1825-04-30,0.9168711
232,1825-05-31,0.9234891
233,1825-06-30,0.58970135
234,1825-07-31,0.7185087
235,1825-08-31,0.5986637
236,1825-09-30,1.0427129
237,1825-10-31,0.77757245
238,1825-11-30,1.1057848
239,1825-12-31,1.2234313
240,1826-01-31,1.09174
241,1826-02-28,1.4666959
242,1826-03-31,1.5832549
243,1826-04-30,1.2315747
244,1826-05-31,0.9113494
245,1826-06-30,0.66287935
246,1826-07-31,0.57825357
247,1826-08-31,0.61779976
248,1826-09-30,0.6767446
249,1826-10-31,0.79822844
250,1826-11-30,1.1786402
251,1826-12-31,1.1565036
252,1827-01-31,1.1232144
253,1827-02-28,1.5955955
254,1827-03-31,1.8016886
255,1827-04-30,1.2650785
256,1827-05-31,0.8494094
257,1827-06-30,0.5696889
258,1827-07-31,0.42097288
259,1827-08-31,0.5674819
260,1827-09-30,0.7353079
261,1827-10-31,0.9833066
262,1827-11-30,1.1668146
263,1827-12-31,1.3746704
264,1828-01-31,1.0922564
265,1828-02-29,1.639127
266,1828-03-31,1.3282841
267,1828-04-30,1.1886132
268,1828-05-31,0.8986595
269,1828-06-30,0.5636217
270,1828-07-31,0.4553671
271,1828-08-31,0.43662938
272,1828-09-30,0.6883405
273,1828-10-31,0.9200225
274,1828-11-30,1.1237141
275,1828-12-31,1.0565422
276,1829-01-31,1.0198108
277,1829-02-28,1.4852608
278,1829-03-31,1.3000668
279,1829-04-30,1.1482978
280,1829-05-31,0.8568823
281,1829-06-30,0.606965
282,1829-07-31,0.39721492
283,1829-08-31,0.52476525
284,1829-09-30,0.6522606
285,1829-10-31,0.7590686
286,1829-11-30,1.0091127
287,1829-12-31,0.973581
288,1830-01-31,1.0405856
289,1830-02-28,1.3852001
290,1830-03-31,1.6303908
291,1830-04-30,1.1558615
292,1830-05-31,0.82387877
293,1830-06-30,0.5516431
294,1830-07-31,0.5208053
295,1830-08-31,0.53228724
296,1830-09-30,0.87212723
297,1830-10-31,0.75650924
298,1830-11-30,0.96164316
299,1830-12-31,1.2180254
300,1831-01-31,1.3180594
301,1831-02-28,1.6413505
302,1831-03-31,1.6570708
303,1831-04-30,1.2348844
304,1831-05-31,0.8637383
305,1831-06-30,0.52691096
306,1831-07-31,0.47526473
307,1831-08-31,0.6347188
308,1831-09-30,0.67326105
309,1831-10-31,1.1349772
310,1831-11-30,1.088317
311,1831-12-31,1.3062679
312,1832-01-31,1.2666075
313,1832-02-29,1.5654233
314,1832-03-31,1.5140091
315,1832-04-30,1.3183637
316,1832-05-31,1.036587
317,1832-06-30,0.5615313
318,1832-07-31,0.43275678
319,1832-08-31,0.5124243
320,1832-09-30,0.6910314
321,1832-10-31,0.7734683
322,1832-11-30,1.1465796
323,1832-12-31,1.0027553
324,1833-01-31,0.7951395
325,1833-02-28,2.052968
326,1833-03-31,1.7702031
327,1833-04-30,1.1814086
328,1833-05-31,0.82630754
329,1833-06-30,0.5661308
330,1833-07-31,0.28749374
331,1833-08-31,0.44662228
332,1833-09-30,0.6164958
333,1833-10-31,0.8264982
334,1833-11-30,0.7436853
335,1833-12-31,1.2239805
336,1834-01-31,1.0662175
337,1834-02-28,1.7922105
338,1834-03-31,1.6677223
339,1834-04-30,1.1194662
340,1834-05-31,0.72448933
341,1834-06-30,0.5375497
342,1834-07-31,0.56606853
343,1834-08-31,0.6667885
344,1834-09-30,0.6071205
345,1834-10-31,0.7155405
346,1834-11-30,0.9534652
347,1834-12-31,0.7969451
