,t,ts
0,1806-01-31,-2.6553955
1,1806-02-28,-4.758667
2,1806-03-31,-4.149475
3,1806-04-30,0.741333
4,1806-05-31,7.0543823
5,1806-06-30,11.220123
6,1806-07-31,15.389954
7,1806-08-31,15.427612
8,1806-09-30,12.464905
9,1806-10-31,7.178192
10,1806-11-30,3.7913208
11,1806-12-31,0.37246704
12,1807-01-31,-2.6435547
13,1807-02-28,-4.715637
14,1807-03-31,-3.828308
15,1807-04-30,1.012085
16,1807-05-31,6.9795227
17,1807-06-30,11.852173
18,1807-07-31,16.479553
19,1807-08-31,17.238922
20,1807-09-30,11.456757
21,1807-10-31,6.7958984
22,1807-11-30,2.3859253
23,1807-12-31,-0.81378174
24,1808-01-31,-2.8987427
25,1808-02-29,-8.248474
26,1808-03-31,-7.2810364
27,1808-04-30,0.022155762
28,1808-05-31,6.8285217
29,1808-06-30,12.70871
30,1808-07-31,16.407501
31,1808-08-31,15.58252
32,1808-09-30,11.754944
33,1808-10-31,6.529846
34,1808-11-30,2.4406433
35,1808-12-31,-2.309021
36,1809-01-31,-3.0772705
37,1809-02-28,-2.283722
38,1809-03-31,-1.9198914
39,1809-04-30,1.6330566
40,1809-05-31,7.3518677
41,1809-06-30,11.609589
42,1809-07-31,15.614105
43,1809-08-31,16.1044
44,1809-09-30,12.039978
45,1809-10-31,6.9186707
46,1809-11-30,1.69104
47,1809-12-31,0.75720215
48,1810-01-31,-2.3482056
49,1810-02-28,-3.6567383
50,1810-03-31,-2.9221497
51,1810-04-30,0.51672363
52,1810-05-31,6.143341
53,1810-06-30,11.416565
54,1810-07-31,15.993927
55,1810-08-31,15.698944
56,1810-09-30,12.087585
57,1810-10-31,6.9753113
58,1810-11-30,1.8882446
59,1810-12-31,-0.5927124
60,1811-01-31,-2.2259827
61,1811-02-28,-3.672882
62,1811-03-31,-1.5697937
63,1811-04-30,0.0345459
64,1811-05-31,5.9282227
65,1811-06-30,11.799774
66,1811-07-31,15.363556
67,1811-08-31,15.066376
68,1811-09-30,10.694214
69,1811-10-31,7.0348816
70,1811-11-30,1.8113708
71,1811-12-31,-0.15145874
72,1812-01-31,-2.3224182
73,1812-02-29,-3.2572327
74,1812-03-31,-4.7565613
75,1812-04-30,0.3298645
76,1812-05-31,7.4505615
77,1812-06-30,12.532928
78,1812-07-31,15.17572
79,1812-08-31,15.614441
80,1812-09-30,10.972504
81,1812-10-31,7.100891
82,1812-11-30,1.5886841
83,1812-12-31,-1.0030212
84,1813-01-31,-3.0662537
85,1813-02-28,-3.4786072
86,1813-03-31,-3.834076
87,1813-04-30,1.3877869
88,1813-05-31,5.91864
89,1813-06-30,12.2734375
90,1813-07-31,16.897552
91,1813-08-31,15.367615
92,1813-09-30,11.88443
93,1813-10-31,5.977844
94,1813-11-30,2.8434448
95,1813-12-31,-0.9404907
96,1814-01-31,-4.6004944
97,1814-02-28,-4.9799805
98,1814-03-31,-4.277588
99,1814-04-30,3.1316223
100,1814-05-31,6.8158875
101,1814-06-30,12.153137
102,1814-07-31,16.09488
103,1814-08-31,15.7565
104,1814-09-30,12.18808
105,1814-10-31,6.8628235
106,1814-11-30,2.7721558
107,1814-12-31,-0.6409912
108,1815-01-31,-3.0456238
109,1815-02-28,-2.6696777
110,1815-03-31,-0.9539795
111,1815-04-30,1.9151001
112,1815-05-31,5.9509277
113,1815-06-30,12.256592
114,1815-07-31,15.336945
115,1815-08-31,15.717316
116,1815-09-30,11.509827
117,1815-10-31,7.7936096
118,1815-11-30,2.0552063
119,1815-12-31,-0.63323975
120,1816-01-31,-2.3757935
121,1816-02-29,-7.4228516
122,1816-03-31,-4.970154
123,1816-04-30,-0.3302307
124,1816-05-31,5.5496826
125,1816-06-30,11.8479
126,1816-07-31,16.211945
127,1816-08-31,14.044189
128,1816-09-30,11.121216
129,1816-10-31,6.4970093
130,1816-11-30,2.0494385
131,1816-12-31,0.2321167
132,1817-01-31,0.21002197
133,1817-02-28,-2.3507996
134,1817-03-31,-4.0818787
135,1817-04-30,0.08721924
136,1817-05-31,6.165497
137,1817-06-30,12.812317
138,1817-07-31,15.90509
139,1817-08-31,15.314941
140,1817-09-30,12.781006
141,1817-10-31,6.894684
142,1817-11-30,3.4184875
143,1817-12-31,-1.6077881
144,1818-01-31,-1.5281372
145,1818-02-28,-3.997406
146,1818-03-31,-3.8418274
147,1818-04-30,-0.42025757
148,1818-05-31,6.2276917
149,1818-06-30,11.949799
150,1818-07-31,16.727844
151,1818-08-31,15.621216
152,1818-09-30,12.229828
153,1818-10-31,8.599426
154,1818-11-30,3.1158752
155,1818-12-31,0.12423706
156,1819-01-31,-1.8025208
157,1819-02-28,-6.1552734
