,t,ts
0,1806-01-31,-1.8614197
1,1806-02-28,-2.6157532
2,1806-03-31,-2.3027344
3,1806-04-30,1.2482605
4,1806-05-31,6.43396
5,1806-06-30,11.419586
6,1806-07-31,15.378876
7,1806-08-31,15.398041
8,1806-09-30,12.835602
9,1806-10-31,7.539612
10,1806-11-30,3.8761292
11,1806-12-31,0.731781
12,1807-01-31,-1.6342468
13,1807-02-28,-2.9848328
14,1807-03-31,-1.9309082
15,1807-04-30,0.9425659
16,1807-05-31,6.436249
17,1807-06-30,11.677734
18,1807-07-31,16.041412
19,1807-08-31,17.101868
20,1807-09-30,11.640503
21,1807-10-31,6.7287903
22,1807-11-30,2.8817444
23,1807-12-31,-0.3192749
24,1808-01-31,-1.8521118
25,1808-02-29,-5.521637
26,1808-03-31,-4.560852
27,1808-04-30,0.7300415
28,1808-05-31,6.265686
29,1808-06-30,12.188477
30,1808-07-31,15.9678955
31,1808-08-31,15.726471
32,1808-09-30,12.112488
33,1808-10-31,6.863861
34,1808-11-30,2.8656006
35,1808-12-31,-1.733551
36,1809-01-31,-2.153534
37,1809-02-28,-0.7435303
38,1809-03-31,-1.1811523
39,1809-04-30,1.6179199
40,1809-05-31,6.801605
41,1809-06-30,11.815918
42,1809-07-31,15.474609
43,1809-08-31,16.255005
44,1809-09-30,12.248169
45,1809-10-31,7.0870667
46,1809-11-30,2.0485535
47,1809-12-31,1.1140747
48,1810-01-31,-1.9047241
49,1810-02-28,-1.9841003
50,1810-03-31,-1.3040771
51,1810-04-30,0.7086487
52,1810-05-31,5.693817
53,1810-06-30,11.473663
54,1810-07-31,15.7074585
55,1810-08-31,15.831268
56,1810-09-30,12.37381
57,1810-10-31,7.0944214
58,1810-11-30,2.2273865
59,1810-12-31,-0.124816895
60,1811-01-31,-1.5600281
61,1811-02-28,-1.9154968
62,1811-03-31,-0.14422607
63,1811-04-30,0.39083862
64,1811-05-31,5.5310974
65,1811-06-30,11.821533
66,1811-07-31,15.29361
67,1811-08-31,15.141754
68,1811-09-30,10.986938
69,1811-10-31,7.44928
70,1811-11-30,2.676178
71,1811-12-31,-0.1906128
72,1812-01-31,-1.5609436
73,1812-02-29,-1.5558777
74,1812-03-31,-2.6137695
75,1812-04-30,0.6142578
76,1812-05-31,6.7382507
77,1812-06-30,12.551239
78,1812-07-31,15.422974
79,1812-08-31,15.670166
80,1812-09-30,11.285095
81,1812-10-31,7.162445
82,1812-11-30,2.0258484
83,1812-12-31,-0.47528076
84,1813-01-31,-2.4590454
85,1813-02-28,-1.6038818
86,1813-03-31,-1.9418945
87,1813-04-30,1.4583435
88,1813-05-31,5.4105225
89,1813-06-30,11.968628
90,1813-07-31,16.254364
91,1813-08-31,15.563782
92,1813-09-30,12.014587
93,1813-10-31,5.990082
94,1813-11-30,3.0245361
95,1813-12-31,-0.32806396
96,1814-01-31,-3.7635193
97,1814-02-28,-3.2798462
98,1814-03-31,-2.148468
99,1814-04-30,3.200714
100,1814-05-31,6.4084473
101,1814-06-30,12.029877
102,1814-07-31,15.980713
103,1814-08-31,15.931061
104,1814-09-30,12.603851
105,1814-10-31,7.0298767
106,1814-11-30,3.1739197
107,1814-12-31,0.12918091
108,1815-01-31,-2.3122864
109,1815-02-28,-0.90756226
110,1815-03-31,0.22341919
111,1815-04-30,1.947113
112,1815-05-31,5.7998047
113,1815-06-30,12.190247
114,1815-07-31,15.303101
115,1815-08-31,15.876373
116,1815-09-30,11.780457
117,1815-10-31,8.165405
118,1815-11-30,2.7112732
119,1815-12-31,0.15866089
120,1816-01-31,-1.5384521
121,1816-02-29,-5.025299
122,1816-03-31,-2.6280518
123,1816-04-30,0.5324707
124,1816-05-31,5.2710266
125,1816-06-30,11.525055
126,1816-07-31,16.077301
127,1816-08-31,14.517212
128,1816-09-30,11.402496
129,1816-10-31,7.148285
130,1816-11-30,2.3257446
131,1816-12-31,0.93237305
132,1817-01-31,1.1581116
133,1817-02-28,-0.76205444
134,1817-03-31,-2.5075989
135,1817-04-30,0.19668579
136,1817-05-31,5.573761
137,1817-06-30,12.58551
138,1817-07-31,15.608459
139,1817-08-31,15.585114
140,1817-09-30,13.100861
141,1817-10-31,7.2684937
142,1817-11-30,4.053589
143,1817-12-31,-0.91378784
144,1818-01-31,-0.14181519
145,1818-02-28,-2.5516052
146,1818-03-31,-2.414032
147,1818-04-30,-0.044769287
148,1818-05-31,5.799103
149,1818-06-30,11.778412
150,1818-07-31,16.47052
151,1818-08-31,15.765228
152,1818-09-30,12.556183
153,1818-10-31,9.072479
154,1818-11-30,3.7094421
155,1818-12-31,0.29257202
156,1819-01-31,-1.2791748
157,1819-02-28,-3.9580078
158,1819-03-31,-3.897766
159,1819-04-30,0.003479004
160,1819-05-31,5.559723
161,1819-06-30,12.370575
162,1819-07-31,15.635101
163,1819-08-31,16.022766
164,1819-09-30,11.961487
165,1819-10-31,7.134918
166,1819-11-30,1.3609619
167,1819-12-31,-0.30023193
168,1820-01-31,-2.1698303
169,1820-02-29,-1.3630066
170,1820-03-31,-2.355194
171,1820-04-30,1.8006287
172,1820-05-31,6.5625916
173,1820-06-30,12.029022
174,1820-07-31,15.307159
175,1820-08-31,15.71283
176,1820-09-30,11.431549
177,1820-10-31,7.4799805
178,1820-11-30,2.1284485
