,t,ts
0,1806-01-31,-5.4088745
1,1806-02-28,-6.9950867
2,1806-03-31,-5.9588623
3,1806-04-30,0.12210083
4,1806-05-31,7.932251
5,1806-06-30,11.489166
6,1806-07-31,15.075409
7,1806-08-31,14.668549
8,1806-09-30,11.520416
9,1806-10-31,5.728241
10,1806-11-30,2.3516846
11,1806-12-31,-2.030243
12,1807-01-31,-4.523773
13,1807-02-28,-6.5910645
14,1807-03-31,-5.2056274
15,1807-04-30,0.7083435
16,1807-05-31,7.990326
17,1807-06-30,12.462097
18,1807-07-31,16.862091
19,1807-08-31,17.387115
20,1807-09-30,10.177521
21,1807-10-31,5.0371094
22,1807-11-30,-0.21957397
23,1807-12-31,-3.3504028
24,1808-01-31,-4.8842773
25,1808-02-29,-10.887054
26,1808-03-31,-9.745972
27,1808-04-30,-1.3883362
28,1808-05-31,7.815735
29,1808-06-30,13.590424
30,1808-07-31,16.719757
31,1808-08-31,14.8411255
32,1808-09-30,10.660828
33,1808-10-31,4.699188
34,1808-11-30,0.39959717
35,1808-12-31,-5.0213623
36,1809-01-31,-5.7225647
37,1809-02-28,-3.18927
38,1809-03-31,-2.1282043
39,1809-04-30,1.3170776
40,1809-05-31,8.549194
41,1809-06-30,12.013336
42,1809-07-31,15.3992
43,1809-08-31,15.640747
44,1809-09-30,11.075409
45,1809-10-31,5.5867004
46,1809-11-30,-0.6520691
47,1809-12-31,-1.409668
48,1810-01-31,-3.9108887
49,1810-02-28,-5.2919617
50,1810-03-31,-4.4403076
51,1810-04-30,0.04751587
52,1810-05-31,6.4790344
53,1810-06-30,11.799164
54,1810-07-31,15.957672
55,1810-08-31,15.112518
56,1810-09-30,11.188751
57,1810-10-31,5.5314636
58,1810-11-30,-0.5233154
59,1810-12-31,-3.1536255
60,1811-01-31,-4.176605
61,1811-02-28,-5.3874817
62,1811-03-31,-2.4205627
63,1811-04-30,-0.57540894
64,1811-05-31,5.94516
65,1811-06-30,12.242493
66,1811-07-31,15.017334
67,1811-08-31,14.20282
68,1811-09-30,9.266663
69,1811-10-31,5.5584717
70,1811-11-30,-0.74957275
71,1811-12-31,-2.4136963
72,1812-01-31,-4.343933
73,1812-02-29,-4.761627
74,1812-03-31,-6.4229736
75,1812-04-30,-0.457489
76,1812-05-31,8.691528
77,1812-06-30,13.350006
78,1812-07-31,14.691132
79,1812-08-31,15.241547
80,1812-09-30,9.727936
81,1812-10-31,5.590332
82,1812-11-30,-0.7654114
83,1812-12-31,-3.1991882
84,1813-01-31,-4.866516
85,1813-02-28,-5.5785522
86,1813-03-31,-5.5266113
87,1813-04-30,1.2254333
88,1813-05-31,6.502014
89,1813-06-30,13.01001
90,1813-07-31,17.298798
91,1813-08-31,14.71048
92,1813-09-30,11.037079
93,1813-10-31,3.906067
94,1813-11-30,0.7145996
95,1813-12-31,-3.4907227
96,1814-01-31,-7.4016113
97,1814-02-28,-6.8955383
98,1814-03-31,-5.7850647
99,1814-04-30,3.698761
100,1814-05-31,7.580261
101,1814-06-30,12.957916
102,1814-07-31,16.15564
103,1814-08-31,15.303223
104,1814-09-30,11.24585
105,1814-10-31,5.1233826
106,1814-11-30,0.5770874
107,1814-12-31,-3.4838562
108,1815-01-31,-5.0891113
109,1815-02-28,-4.1299133
110,1815-03-31,-1.4036255
111,1815-04-30,2.0633545
112,1815-05-31,6.408081
113,1815-06-30,12.886658
114,1815-07-31,14.947998
115,1815-08-31,15.126221
116,1815-09-30,10.336243
117,1815-10-31,6.578644
118,1815-11-30,-0.105407715
119,1815-12-31,-3.1011963
120,1816-01-31,-4.5338745
121,1816-02-29,-9.96637
122,1816-03-31,-7.235077
123,1816-04-30,-1.9199829
124,1816-05-31,5.5939636
125,1816-06-30,12.10791
126,1816-07-31,16.13388
127,1816-08-31,12.904846
128,1816-09-30,9.984161
129,1816-10-31,4.813324
130,1816-11-30,-0.20831299
131,1816-12-31,-1.8423462
132,1817-01-31,-0.83547974
133,1817-02-28,-3.3754272
134,1817-03-31,-6.007263
135,1817-04-30,-1.1966553
136,1817-05-31,6.469757
137,1817-06-30,13.7404175
138,1817-07-31,15.788727
139,1817-08-31,14.370178
140,1817-09-30,12.04834
141,1817-10-31,5.229431
142,1817-11-30,1.7358398
143,1817-12-31,-4.3648987
144,1818-01-31,-3.6915283
145,1818-02-28,-6.049103
146,1818-03-31,-6.2257996
147,1818-04-30,-1.769989
148,1818-05-31,6.8463745
149,1818-06-30,12.330841
150,1818-07-31,17.102417
151,1818-08-31,15.013306
152,1818-09-30,11.2595825
153,1818-10-31,7.42984
154,1818-11-30,1.199585
155,1818-12-31,-1.7205505
156,1819-01-31,-3.7314453
157,1819-02-28,-9.085693
158,1819-03-31,-7.7818604
159,1819-04-30,-2.2649841
160,1819-05-31,6.282257
161,1819-06-30,13.737518
162,1819-07-31,15.669769
163,1819-08-31,15.442352
164,1819-09-30,10.894592
165,1819-10-31,5.2939453
166,1819-11-30,-1.1191711
167,1819-12-31,-3.954834
168,1820-01-31,-5.139496
169,1820-02-29,-4.2607727
170,1820-03-31,-6.222992
171,1820-04-30,1.0683289
172,1820-05-31,8.058868
173,1820-06-30,12.457092
174,1820-07-31,15.128632
175,1820-08-31,14.543152
176,1820-09-30,9.814178
177,1820-10-31,5.682678
178,1820-11-30,-0.5345764
179,1820-12-31,-3.566925
180,1821-01-31,-4.2955627
181,1821-02-28,-6.310272
182,1821-03-31,-6.4487915
183,1821-04-30,-0.14248657
184,1821-05-31,6.7310486
185,1821-06-30,11.210419
186,1821-07-31,14.464508
187,1821-08-31,14.119354
188,1821-09-30,10.571259
189,1821-10-31,5.875824
190,1821-11-30,0.45166016
191,1821-12-31,-2.6217651
192,1822-01-31,-5.9088745
193,1822-02-28,-3.2669678
194,1822-03-31,-2.7757874
195,1822-04-30,1.3958435
196,1822-05-31,7.4435425
197,1822-06-30,11.627075
198,1822-07-31,15.673401
199,1822-08-31,15.299591
200,1822-09-30,10.043762
201,1822-10-31,4.282257
202,1822-11-30,0.86083984
203,1822-12-31,-1.7068481
204,1823-01-31,-5.7830505
205,1823-02-28,-8.230804
206,1823-03-31,-6.10968
207,1823-04-30,-0.08792114
208,1823-05-31,7.246765
209,1823-06-30,12.962494
210,1823-07-31,15.718567
211,1823-08-31,15.291534
212,1823-09-30,10.562103
213,1823-10-31,6.4318542
214,1823-11-30,0.59542847
215,1823-12-31,-2.8125
216,1824-01-31,-6.2677307
217,1824-02-29,-9.89093
218,1824-03-31,-7.7681274
219,1824-04-30,-1.6878967
220,1824-05-31,7.1028137
221,1824-06-30,13.454163
222,1824-07-31,15.563721
223,1824-08-31,14.82016
224,1824-09-30,11.248749
225,1824-10-31,3.997589
226,1824-11-30,0.22543335
227,1824-12-31,-2.3217773
228,1825-01-31,-4.487488
229,1825-02-28,-4.774109
230,1825-03-31,-4.1060486
231,1825-04-30,0.25332642
232,1825-05-31,7.095154
233,1825-06-30,12.064575
234,1825-07-31,15.902832
235,1825-08-31,14.892334
236,1825-09-30,10.529175
237,1825-10-31,6.339508
238,1825-11-30,0.76916504
239,1825-12-31,-3.4378967
240,1826-01-31,-5.802002
241,1826-02-28,-2.405365
242,1826-03-31,-3.215332
243,1826-04-30,0.9758301
