,t,ts
0,1806-01-31,-3.825409
1,1806-02-28,-5.894623
2,1806-03-31,-5.3487854
3,1806-04-30,0.035003662
4,1806-05-31,6.45282
5,1806-06-30,10.97168
6,1806-07-31,15.048004
7,1806-08-31,15.059265
8,1806-09-30,12.080414
9,1806-10-31,6.5371094
10,1806-11-30,3.3349915
11,1806-12-31,-0.73709106
12,1807-01-31,-3.4564514
13,1807-02-28,-5.689728
14,1807-03-31,-4.704834
15,1807-04-30,-0.021240234
16,1807-05-31,6.2536316
17,1807-06-30,11.456665
18,1807-07-31,16.055664
19,1807-08-31,16.900818
20,1807-09-30,10.9591675
21,1807-10-31,6.0641174
22,1807-11-30,1.4529114
23,1807-12-31,-1.5495911
24,1808-01-31,-3.6298218
25,1808-02-29,-9.456451
26,1808-03-31,-7.985077
27,1808-04-30,-0.7999878
28,1808-05-31,6.2891235
29,1808-06-30,12.355438
30,1808-07-31,15.906464
31,1808-08-31,15.215729
32,1808-09-30,11.324188
33,1808-10-31,5.892334
34,1808-11-30,1.8320923
35,1808-12-31,-3.0338745
36,1809-01-31,-3.7536316
37,1809-02-28,-2.9812317
38,1809-03-31,-2.3887024
39,1809-04-30,0.9612427
40,1809-05-31,6.92865
41,1809-06-30,11.334595
42,1809-07-31,15.272583
43,1809-08-31,15.786285
44,1809-09-30,11.472504
45,1809-10-31,6.347992
46,1809-11-30,1.0829163
47,1809-12-31,0.020568848
48,1810-01-31,-3.1253967
49,1810-02-28,-4.639282
50,1810-03-31,-4.1459656
51,1810-04-30,-0.112091064
52,1810-05-31,5.5717773
53,1810-06-30,11.1145935
54,1810-07-31,15.704834
55,1810-08-31,15.351227
56,1810-09-30,11.716675
57,1810-10-31,6.464508
58,1810-11-30,1.0466614
59,1810-12-31,-1.4681396
60,1811-01-31,-2.8927307
61,1811-02-28,-4.7392883
62,1811-03-31,-2.384674
63,1811-04-30,-0.80792236
64,1811-05-31,5.3354797
65,1811-06-30,11.376678
66,1811-07-31,14.898804
67,1811-08-31,14.556061
68,1811-09-30,10.167938
69,1811-10-31,6.288727
70,1811-11-30,1.0716858
71,1811-12-31,-0.94073486
72,1812-01-31,-2.9371033
73,1812-02-29,-4.2512817
74,1812-03-31,-5.8080444
75,1812-04-30,-0.68914795
76,1812-05-31,6.8270264
77,1812-06-30,12.206665
78,1812-07-31,14.837921
79,1812-08-31,15.2258
80,1812-09-30,10.5529175
81,1812-10-31,6.2633057
82,1812-11-30,0.7970886
83,1812-12-31,-1.6528015
84,1813-01-31,-3.7060547
85,1813-02-28,-4.8709717
86,1813-03-31,-4.779419
87,1813-04-30,0.73501587
88,1813-05-31,5.2246094
89,1813-06-30,11.794586
90,1813-07-31,16.556854
91,1813-08-31,15.098389
92,1813-09-30,11.384186
93,1813-10-31,5.453247
94,1813-11-30,2.1829224
95,1813-12-31,-1.7661133
96,1814-01-31,-5.5330505
97,1814-02-28,-5.964264
98,1814-03-31,-5.439911
99,1814-04-30,2.4033508
100,1814-05-31,6.273407
101,1814-06-30,11.793762
102,1814-07-31,15.8012085
103,1814-08-31,15.376617
104,1814-09-30,11.827515
105,1814-10-31,6.2237854
106,1814-11-30,2.0679321
107,1814-12-31,-1.4064331
108,1815-01-31,-3.6584473
109,1815-02-28,-3.42099
110,1815-03-31,-1.4681396
111,1815-04-30,1.291687
112,1815-05-31,5.462494
113,1815-06-30,11.842926
114,1815-07-31,15.031464
115,1815-08-31,15.350006
116,1815-09-30,11.095825
117,1815-10-31,7.25
118,1815-11-30,1.3591614
119,1815-12-31,-1.1137085
120,1816-01-31,-3.0628967
121,1816-02-29,-8.563782
122,1816-03-31,-6.0903015
123,1816-04-30,-1.0958252
124,1816-05-31,4.9613037
125,1816-06-30,11.287933
126,1816-07-31,15.940735
127,1816-08-31,13.793945
128,1816-09-30,10.681244
129,1816-10-31,6.1068726
130,1816-11-30,1.2595825
131,1816-12-31,-0.11651611
132,1817-01-31,-0.23831177
133,1817-02-28,-3.2834778
134,1817-03-31,-5.1959534
135,1817-04-30,-0.688324
136,1817-05-31,5.6435547
137,1817-06-30,12.522491
138,1817-07-31,15.621368
139,1817-08-31,14.9887085
