,t,ts
0,1806-01-31,-1.6920776
1,1806-02-28,-2.6811523
2,1806-03-31,-4.767761
3,1806-04-30,-3.803955
4,1806-05-31,-1.4452515
5,1806-06-30,-2.506897
6,1806-07-31,-1.0545654
7,1806-08-31,-0.8494568
8,1806-09-30,0.055755615
9,1806-10-31,-1.4949951
10,1806-11-30,0.22720337
11,1806-12-31,-0.48199463
12,1807-01-31,-0.8069763
13,1807-02-28,-2.2771301
14,1807-03-31,-4.0145264
15,1807-04-30,-3.2177124
16,1807-05-31,-1.3871765
17,1807-06-30,-1.5339661
18,1807-07-31,0.7321167
19,1807-08-31,1.8691101
20,1807-09-30,-1.2871399
21,1807-10-31,-2.1861267
22,1807-11-30,-2.3440552
23,1807-12-31,-1.8021545
24,1808-01-31,-1.1674805
25,1808-02-29,-6.57312
26,1808-03-31,-8.554871
27,1808-04-30,-5.314392
28,1808-05-31,-1.5617676
29,1808-06-30,-0.40563965
30,1808-07-31,0.5897827
31,1808-08-31,-0.6768799
32,1808-09-30,-0.803833
33,1808-10-31,-2.5240479
34,1808-11-30,-1.724884
35,1808-12-31,-3.473114
36,1809-01-31,-2.0057678
37,1809-02-28,1.1246643
38,1809-03-31,-0.9371033
39,1809-04-30,-2.6089783
40,1809-05-31,-0.8283081
41,1809-06-30,-1.982727
42,1809-07-31,-0.7307739
43,1809-08-31,0.1227417
44,1809-09-30,-0.3892517
45,1809-10-31,-1.6365356
46,1809-11-30,-2.7765503
47,1809-12-31,0.13858032
48,1810-01-31,-0.1940918
49,1810-02-28,-0.97802734
50,1810-03-31,-3.2492065
51,1810-04-30,-3.87854
52,1810-05-31,-2.898468
53,1810-06-30,-2.1968994
54,1810-07-31,-0.17230225
55,1810-08-31,-0.40548706
56,1810-09-30,-0.27590942
57,1810-10-31,-1.6917725
58,1810-11-30,-2.6477966
59,1810-12-31,-1.6053772
60,1811-01-31,-0.45980835
61,1811-02-28,-1.0735474
62,1811-03-31,-1.2294617
63,1811-04-30,-4.501465
64,1811-05-31,-3.4323425
65,1811-06-30,-1.7535706
66,1811-07-31,-1.1126404
67,1811-08-31,-1.3151855
68,1811-09-30,-2.197998
69,1811-10-31,-1.6647644
70,1811-11-30,-2.874054
71,1811-12-31,-0.865448
72,1812-01-31,-0.62713623
73,1812-02-29,-0.44769287
74,1812-03-31,-5.2318726
75,1812-04-30,-4.383545
76,1812-05-31,-0.6859741
77,1812-06-30,-0.6460571
78,1812-07-31,-1.4388428
79,1812-08-31,-0.27645874
80,1812-09-30,-1.7367249
81,1812-10-31,-1.632904
82,1812-11-30,-2.8898926
83,1812-12-31,-1.65094
84,1813-01-31,-1.1497192
85,1813-02-28,-1.2646179
86,1813-03-31,-4.3355103
87,1813-04-30,-2.7006226
88,1813-05-31,-2.8754883
89,1813-06-30,-0.98605347
90,1813-07-31,1.1688232
91,1813-08-31,-0.80752563
92,1813-09-30,-0.4275818
93,1813-10-31,-3.3171692
94,1813-11-30,-1.4098816
95,1813-12-31,-1.9424744
96,1814-01-31,-3.6848145
97,1814-02-28,-2.581604
98,1814-03-31,-4.5939636
99,1814-04-30,-0.22729492
100,1814-05-31,-1.7972412
101,1814-06-30,-1.038147
102,1814-07-31,0.025665283
103,1814-08-31,-0.21478271
104,1814-09-30,-0.21881104
105,1814-10-31,-2.0998535
106,1814-11-30,-1.5473938
107,1814-12-31,-1.9356079
108,1815-01-31,-1.3723145
109,1815-02-28,0.184021
110,1815-03-31,-0.21252441
111,1815-04-30,-1.8627014
112,1815-05-31,-2.9694214
113,1815-06-30,-1.1094055
114,1815-07-31,-1.1819763
115,1815-08-31,-0.39178467
116,1815-09-30,-1.128418
117,1815-10-31,-0.6445923
118,1815-11-30,-2.229889
119,1815-12-31,-1.552948
120,1816-01-31,-0.81707764
